Neo Reference ID,Name,Absolute Magnitude,Est Dia in KM(min),Orbit ID,Orbit Uncertainity,Eccentricity,Inclination,Hazardous
3740860,3740860,20.1,0.253837029,68,4,0.545903546,17.87939205,FALSE
2488580,2488580,19.6,0.319561887,36,0,0.401263666,38.99895642,FALSE
3409688,3409688,21.7,0.121494041,67,0,0.225975238,8.177685917,TRUE
3654336,3654336,20.1,0.253837029,16,3,0.401256999,27.75732037,FALSE
3666542,3666542,27,0.010581689,6,7,0.160167369,1.306458658,FALSE
3141531,3141531,21.8,0.116025908,17,2,0.302112493,23.54363718,FALSE
3183847,3183847,25,0.02658,9,7,0.351309002,25.4454141,FALSE
3553283,3553283,20.9,0.175612319,31,2,0.528196921,2.976755034,TRUE
3713991,3713991,19.9,0.278326768,25,3,0.520678098,8.817636528,TRUE
3771017,3771017,20.7,0.192555078,7,4,0.557726838,16.4898817,FALSE
3774559,3774559,24.875,0.028154964,17,6,0.287523945,2.568665099,FALSE
2136818,2136818,18.9,0.4411182,97,0,0.346291235,12.7783371,FALSE
3529054,3529054,19.4,0.350392641,32,1,0.554654308,22.71602452,FALSE
3752567,3752567,18.9,0.4411182,34,4,0.74151125,35.76664399,FALSE
3764807,3764807,25.9,0.017561232,9,5,0.044909399,6.232673412,FALSE
2490684,2490684,19.4,0.350392641,34,0,0.554743382,22.71757624,FALSE
2001980,2001980,13.92,4.37074004,412,0,0.364814515,26.86936222,FALSE
2007753,2007753,18.6,0.506471459,138,0,0.481898084,3.12292182,TRUE
3297357,3297357,20.5,0.211132445,23,1,0.552343582,3.223792234,FALSE
3309092,3309092,23.1,0.063760979,25,1,0.273490279,3.28090641,FALSE
3385160,3385160,18.1,0.63760979,25,1,0.439733683,10.74216186,FALSE
3644702,3644702,20.2,0.242412481,43,0,0.511021093,29.29023187,TRUE
3742338,3742338,28.8,0.004619075,5,5,0.091847283,12.05619508,FALSE
3694778,3694778,22.4,0.088014652,12,6,0.420598574,12.72780324,FALSE
2015817,2015817,18.5,0.530340723,67,0,0.118142739,13.87273171,FALSE
2352102,2352102,19.5,0.334622375,26,0,0.656133563,41.97524845,TRUE
3515377,3515377,21.1,0.160160338,49,2,0.563191793,3.190130903,TRUE
3025767,3025767,21.7,0.121494041,32,1,0.276839382,2.409314764,TRUE
3483296,3483296,19.9,0.278326768,35,0,0.246899818,14.01266605,FALSE
3617713,3617713,26.9,0.011080388,7,6,0.386244167,0.805797852,FALSE
3631822,3631822,21,0.167708462,15,4,0.300204788,14.47482686,FALSE
2471083,2471083,19.9,0.278326768,37,0,0.246945251,14.01328687,FALSE
2488490,2488490,21.7,0.121494041,34,1,0.276832343,2.408373826,TRUE
3781300,3781300,21.553,0.13000348,2,5,0.398076045,21.27331031,FALSE
3381260,3381260,23.6,0.050647146,20,0,0.076762504,8.704056818,FALSE
3607823,3607823,24.4,0.035039264,8,7,0.541047706,15.33765953,FALSE
3475236,3475236,21.6,0.127219879,24,1,0.562405554,7.159009618,TRUE
3755345,3755345,21.5,0.133215567,21,2,0.095001208,29.92221234,TRUE
3771566,3771566,27.4,0.008801465,4,6,0.337910888,4.328546919,FALSE
2424969,2424969,20.6,0.201629919,25,1,0.129194479,21.21396298,FALSE
3682230,3682230,20.6,0.201629919,22,0,0.372914345,37.61844022,TRUE
3701883,3701883,21,0.167708462,18,2,0.53324626,7.502275136,TRUE
3249704,3249704,21.6,0.127219879,11,6,0.493499935,8.209382894,FALSE
2303262,2303262,18.6,0.506471459,85,0,0.310674446,13.23351909,FALSE
2423709,2423709,19.7,0.305179233,94,0,0.404739818,12.99600671,TRUE
3465951,3465951,22.7,0.076657557,14,7,0.187019491,14.24739569,FALSE
3664084,3664084,18.8,0.46190746,88,3,0.564232856,25.51210678,FALSE
3485809,3485809,21.8,0.116025908,27,3,0.247779816,11.07183266,FALSE
3636713,3636713,21,0.167708462,34,3,0.574246966,4.173968326,FALSE
3759000,3759000,23,0.066765941,10,6,0.569400047,21.98842648,FALSE
3427795,3427795,21.2,0.152951935,27,0,0.408385082,7.435930601,FALSE
3512702,3512702,25.4,0.022108281,19,2,0.28726674,0.639550898,FALSE
3629117,3629117,23.1,0.063760979,29,3,0.38421497,4.851525324,FALSE
3738932,3738932,28,0.006676594,8,6,0.403957411,2.484442826,FALSE
3747306,3747306,20.8,0.183888672,25,3,0.479697657,21.18611846,FALSE
3760958,3760958,22.4,0.088014652,9,3,0.18901701,13.70494916,FALSE
2365449,2365449,20.5,0.211132445,57,1,0.540517802,11.22419548,FALSE
3137689,3137689,22.2,0.096506147,15,1,0.365960985,0.73318214,FALSE
3514959,3514959,21.2,0.152951935,27,0,0.389132599,30.00769774,FALSE
2338292,2338292,19,0.421264611,52,0,0.487203672,30.70549017,FALSE
3445629,3445629,18.7,0.483676488,27,2,0.47986818,31.73993214,FALSE
3653320,3653320,18.5,0.530340723,28,3,0.486354952,5.723224134,FALSE
3683471,3683471,24.9,0.027832677,14,6,0.524159326,1.871551677,FALSE
3743127,3743127,24.6,0.031956189,10,6,0.263048625,16.73653903,FALSE
3616697,3616697,21.5,0.133215567,9,2,0.460580904,21.03411422,FALSE
2003361,2003361,19.03,0.415484643,96,0,0.322858189,2.685420187,TRUE
3392452,3392452,21.2,0.152951935,17,1,0.359326346,9.343754652,FALSE
3648873,3648873,22.6,0.080270317,18,5,0.483427919,14.3507028,FALSE
3708363,3708363,19.4,0.350392641,21,1,0.668308545,14.66852159,FALSE
2450649,2450649,19.5,0.334622375,68,0,0.157295322,26.21613896,FALSE
3653259,3653259,23,0.066765941,21,6,0.25488556,15.25544183,FALSE
3763275,3763275,25.9,0.017561232,7,6,0.324899691,4.181620161,FALSE
3432563,3432563,18.9,0.4411182,35,1,0.452615581,10.25057796,FALSE
3432642,3432642,20.7,0.192555078,30,1,0.681326089,21.74123304,FALSE
3507181,3507181,20.2,0.242412481,15,1,0.657651051,19.75740081,FALSE
3648202,3648202,25,0.02658,13,5,0.22878972,3.661460241,FALSE
3358222,3358222,24.6,0.031956189,9,3,0.290549403,9.817652546,FALSE
3740808,3740808,20.3,0.231502122,22,4,0.607177083,7.51966274,TRUE
3752517,3752517,20.8,0.183888672,12,5,0.479883924,21.55770057,FALSE
3758834,3758834,20.8,0.183888672,10,2,0.366100006,4.627696294,FALSE
3167348,3167348,21.9,0.110803882,20,0,0.545002705,28.59523467,FALSE
3776113,3776113,20.397,0.221388459,4,5,0.377420427,18.62425833,FALSE
2138852,2138852,20.2,0.242412481,184,0,0.298978305,21.48186837,FALSE
3653537,3653537,21.3,0.146067964,26,2,0.690700389,2.01785674,TRUE
3653699,3653699,21.2,0.152951935,23,6,0.514366216,5.517703356,TRUE
3634155,3634155,23.6,0.050647146,16,3,0.184836759,3.786531011,FALSE
3772993,3772993,27.197,0.009663957,3,6,0.345840444,2.500098601,FALSE
2136818,2136818,18.9,0.4411182,97,0,0.346291235,12.7783371,FALSE
3440319,3440319,22.4,0.088014652,10,8,0.320313271,8.484854472,FALSE
3760684,3760684,21.9,0.110803882,7,2,0.449965418,7.610480286,TRUE
3673545,3673545,21.5,0.133215567,8,4,0.367355944,15.19873758,FALSE
3361624,3361624,19.5,0.334622375,31,0,0.481478422,39.54266149,FALSE
3552665,3552665,23.7,0.048367649,17,5,0.306152593,2.128786314,FALSE
3723816,3723816,19.8,0.291443905,13,3,0.529651007,44.77170035,FALSE
3092220,3092220,20,0.2658,20,0,0.761111934,29.17114366,FALSE
2369984,2369984,18.8,0.46190746,74,0,0.287746565,17.63552587,FALSE
3381230,3381230,20.9,0.175612319,21,1,0.445065524,16.55855461,FALSE
3013651,3013651,24,0.042126461,11,8,0.185005345,21.1736282,FALSE
2175706,2175706,18.4,0.555334912,143,0,0.349817583,1.991106292,TRUE
2455148,2455148,21.1,0.160160338,69,0,0.292759497,5.214733498,TRUE
3486442,3486442,22,0.105816886,20,0,0.447855138,6.04550236,TRUE
3602572,3602572,22.3,0.092162655,26,3,0.215718432,5.403695675,FALSE
3007925,3007925,26.5,0.013321557,13,7,0.597499945,1.416100102,FALSE
2018882,2018882,15.9,1.756123185,128,0,0.231847438,36.81390231,FALSE
2162854,2162854,19.1,0.40230458,42,0,0.149357963,21.26523155,FALSE
2192559,2192559,20.1,0.253837029,61,0,0.226532922,10.06055962,TRUE
2194268,2194268,18.2,0.608912622,67,0,0.787385251,5.436066018,TRUE
3766434,3766434,21.2,0.152951935,11,5,0.555062822,22.73014696,FALSE
3046648,3046648,20.2,0.242412481,24,2,0.221132671,9.983173317,FALSE
3553988,3553988,25.4,0.022108281,6,7,0.516631805,0.923382964,FALSE
3558387,3558387,20.6,0.201629919,26,1,0.418731068,20.11205824,TRUE
3723766,3723766,22.3,0.092162655,19,2,0.149040238,24.32919471,FALSE
3740342,3740342,21.9,0.110803882,4,6,0.38476454,24.04579564,FALSE
3711168,3711168,20.8,0.183888672,15,5,0.781547191,8.246716128,FALSE
3160853,3160853,21.3,0.146067964,15,1,0.315990907,25.45520934,FALSE
3402134,3402134,25.3,0.023150212,11,7,0.318779866,15.96749827,FALSE
3477703,3477703,29.2,0.003841979,6,5,0.40862282,5.816976919,FALSE
3528338,3528338,21.5,0.133215567,13,1,0.379366478,25.92472031,FALSE
3553987,3553987,23.2,0.060891262,11,4,0.450270921,1.099098566,FALSE
3639549,3639549,27.4,0.008801465,20,4,0.103510818,1.687106407,FALSE
3738913,3738913,26.1,0.016016034,9,1,0.255971772,6.657235645,FALSE
3092170,3092170,27,0.010581689,13,8,0.604591215,6.524313232,FALSE
2005590,2005590,19.7,0.305179233,16,2,0.279491417,14.1863265,FALSE
3508131,3508131,22.7,0.076657557,22,0,0.148046816,25.92016783,FALSE
3012991,3012991,21.5,0.133215567,13,6,0.364646011,14.53045427,FALSE
3182823,3182823,24.1,0.040230458,15,6,0.407319308,1.914256662,FALSE
3328634,3328634,23.1,0.063760979,11,6,0.23176568,9.51446076,FALSE
3388356,3388356,22.7,0.076657557,17,0,0.265169141,26.20153075,FALSE
3600242,3600242,19.9,0.278326768,19,2,0.515313587,53.62974054,TRUE
3758927,3758927,21.1,0.160160338,10,6,0.275289615,25.28810623,TRUE
3781897,3781897,25.664,0.019577398,1,6,0.154009569,8.619935044,FALSE
2100756,2100756,16.3,1.460679643,154,0,0.55164182,11.52593525,FALSE
2138258,2138258,19.1,0.40230458,39,0,0.476771065,32.14000393,FALSE
3092173,3092173,18.8,0.46190746,17,0,0.538065075,28.11804184,FALSE
3025767,3025767,21.7,0.121494041,32,1,0.276839382,2.409314764,TRUE
3351481,3351481,21,0.167708462,13,1,0.39737597,20.47600296,FALSE
3467216,3467216,19.8,0.291443905,23,1,0.2783971,24.93695975,FALSE
3699514,3699514,17.2,0.96506147,41,1,0.76342956,17.89236175,FALSE
2477248,2477248,19.8,0.291443905,25,1,0.278391011,24.93678627,FALSE
2488490,2488490,21.7,0.121494041,34,1,0.276832343,2.408373826,TRUE
2010165,2010165,17.3,0.921626549,104,0,0.503696919,23.89340174,FALSE
2162080,2162080,19.9,0.278326768,54,0,0.358215729,16.20563779,FALSE
3274691,3274691,24.5,0.033462237,9,6,0.270834079,12.82372798,FALSE
3727339,3727339,20.6,0.201629919,10,5,0.35360639,10.18821568,FALSE
3745504,3745504,21.7,0.121494041,23,6,0.657993876,5.151032467,TRUE
3409432,3409432,19.7,0.305179233,32,0,0.326263276,36.11801244,FALSE
3775093,3775093,24.159,0.039152092,6,7,0.278510106,12.6048087,FALSE
2277810,2277810,21.8,0.116025908,51,1,0.377535298,7.104126563,FALSE
2395289,2395289,18.3,0.58150704,48,0,0.347249276,49.90123942,FALSE
3306214,3306214,22,0.105816886,19,0,0.418665796,8.707969184,FALSE
3614400,3614400,25.6,0.020162992,12,6,0.182980118,4.538253034,FALSE
3752445,3752445,24.183,0.03872175,10,0,0.104142909,7.771395619,FALSE
2469219,2469219,24.2,0.038419789,24,0,0.103970451,7.774085447,FALSE
3670102,3670102,21,0.167708462,18,1,0.552084763,4.579955832,TRUE
2008507,2008507,17.2,0.96506147,60,0,0.594474957,14.58570508,FALSE
3608784,3608784,20.5,0.211132445,29,1,0.22637155,23.47318424,FALSE
3013039,3013039,20.8,0.183888672,13,8,0.692874489,6.791159234,TRUE
2154555,2154555,16.7,1.214940408,133,0,0.580214033,36.82687223,FALSE
2464798,2464798,19.4,0.350392641,115,0,0.265843357,10.5294656,FALSE
3560817,3560817,22.6,0.080270317,23,4,0.379930049,12.49489297,FALSE
3472549,3472549,26.3,0.014606796,12,6,0.207113403,2.844057772,FALSE
3476774,3476774,21.2,0.152951935,19,1,0.144743923,29.84317036,FALSE
3638287,3638287,24.5,0.033462237,7,7,0.430964179,14.77752338,FALSE
3092182,3092182,20.6,0.201629919,11,7,0.509698849,29.38394112,FALSE
3590075,3590075,20.9,0.175612319,23,0,0.134015609,21.60031079,FALSE
3638577,3638577,26.6,0.012721988,9,5,0.163940062,8.108076281,FALSE
3702310,3702310,26.3,0.014606796,11,7,0.382528103,2.234651825,FALSE
3716433,3716433,21.2,0.152951935,52,2,0.188407739,19.87053311,FALSE
3735612,3735612,25.2,0.024241248,17,3,0.293373061,4.873125493,FALSE
3763945,3763945,27.3,0.009216266,8,6,0.174644594,8.410560293,FALSE
2096590,2096590,16.2,1.529519353,328,0,0.351074078,13.6048717,FALSE
2152563,2152563,19.8,0.291443905,60,0,0.271779247,7.253969613,FALSE
2152680,2152680,19.4,0.350392641,28,0,0.639783205,10.93037626,TRUE
3012392,3012392,25.5,0.021113245,27,3,0.201773086,1.481035558,FALSE
3102681,3102681,23.8,0.046190746,8,7,0.163510696,12.6776454,FALSE
3305002,3305002,20.7,0.192555078,32,0,0.720592869,7.275321873,TRUE
3655739,3655739,22.4,0.088014652,11,4,0.123654378,6.240472506,FALSE
3771628,3771628,25.643,0.019767647,3,6,0.409492045,16.26758643,FALSE
2137099,2137099,18.2,0.608912622,69,0,0.462623343,28.79291805,FALSE
2435058,2435058,20.2,0.242412481,27,1,0.140137896,20.11695117,FALSE
2438990,2438990,18.3,0.58150704,30,1,0.74813713,33.82544596,FALSE
3013045,3013045,21.3,0.146067964,12,2,0.502132634,8.418811223,TRUE
3102758,3102758,21.5,0.133215567,16,2,0.105770119,18.01696036,FALSE
3553586,3553586,20.1,0.253837029,25,1,0.111619816,40.5749796,FALSE
3713287,3713287,26.6,0.012721988,8,6,0.265981059,5.591298209,FALSE
2311044,2311044,17.1,1.010543415,34,0,0.621902875,55.86411647,TRUE
3754314,3754314,19.8,0.291443905,11,3,0.661442132,30.93296513,FALSE
3596144,3596144,19,0.421264611,53,0,0.600489025,9.106127492,TRUE
3634786,3634786,20.8,0.183888672,23,2,0.40724084,23.46451708,FALSE
3744802,3744802,26.5,0.013321557,7,6,0.189403375,12.92118195,FALSE
3781651,3781651,25.187,0.024386809,2,6,0.326035794,18.67301195,FALSE
2307070,2307070,20.7,0.192555078,75,0,0.249441069,14.9755113,FALSE
3621808,3621808,24.3,0.036690614,11,6,0.218824648,2.539955945,FALSE
3712665,3712665,24,0.042126461,12,4,0.148396751,4.069632203,FALSE
3755345,3755345,21.5,0.133215567,21,2,0.095001208,29.92221234,TRUE
3172316,3172316,21.2,0.152951935,12,1,0.57284783,5.520978983,FALSE
3771619,3771619,20.224,0.239747991,43,4,0.623235817,3.087205205,TRUE
3752441,3752441,24.7,0.030517923,12,2,0.164453943,3.452676186,FALSE
2141851,2141851,17.7,0.766575574,96,0,0.850108632,19.17587249,TRUE
2190788,2190788,18.3,0.58150704,53,0,0.792151039,20.11251767,FALSE
2450894,2450894,18.3,0.58150704,67,0,0.593520365,8.133827451,TRUE
3092285,3092285,19.8,0.291443905,20,1,0.403944982,39.38494382,FALSE
3144143,3144143,24,0.042126461,10,7,0.422833499,7.510363242,FALSE
3605664,3605664,19,0.421264611,19,1,0.760247758,42.24984778,FALSE
3755203,3755203,19.5,0.334622375,9,5,0.870304867,17.75270921,TRUE
2004034,2004034,18.4,0.555334912,74,0,0.443942577,11.17043793,TRUE
2033342,2033342,17.9,0.699125232,167,0,0.417926239,7.341854914,TRUE
3775154,3775154,22.605,0.0800857,8,6,0.492996355,8.499679667,FALSE
2222008,2222008,18.9,0.4411182,24,0,0.551072304,1.671077296,FALSE
2446791,2446791,18.3,0.58150704,50,0,0.705156393,7.306244417,TRUE
3508128,3508128,24.6,0.031956189,11,6,0.230717226,6.181034025,FALSE
3713320,3713320,22.3,0.092162655,30,4,0.715140231,2.395770791,FALSE
3738913,3738913,26.1,0.016016034,9,1,0.255971772,6.657235645,FALSE
3014162,3014162,20.5,0.211132445,11,7,0.511483168,14.24861526,FALSE
2137078,2137078,16.3,1.460679643,80,0,0.63795475,23.15018516,FALSE
3147555,3147555,21.4,0.139493823,30,2,0.500204619,4.420352694,TRUE
3562830,3562830,24.3,0.036690614,18,1,0.257679511,8.513761556,FALSE
3608622,3608622,24.3,0.036690614,7,7,0.294017978,26.49645631,FALSE
3646599,3646599,19.5,0.334622375,74,1,0.425255594,18.14867878,TRUE
2482796,2482796,19.5,0.334622375,78,1,0.425220146,18.14805014,TRUE
3515380,3515380,22.8,0.073207399,13,7,0.365676114,7.199324174,FALSE
2066063,2066063,18.1,0.63760979,120,0,0.720043497,22.67803717,FALSE
2369986,2369986,20.6,0.201629919,31,0,0.698595713,30.34471532,FALSE
3117418,3117418,19.9,0.278326768,18,6,0.630221135,20.22897291,FALSE
3608784,3608784,20.5,0.211132445,29,1,0.22637155,23.47318424,FALSE
3632236,3632236,20.3,0.231502122,18,4,0.4041684,7.097891804,FALSE
3653683,3653683,19.1,0.40230458,38,0,0.587999776,7.195137503,FALSE
2486692,2486692,19.3,0.366906138,43,0,0.588023209,7.195903257,FALSE
3772394,3772394,23.779,0.046639617,3,6,0.060961404,12.50919345,FALSE
2022753,2022753,17.7,0.766575574,192,0,0.569827288,3.203452172,TRUE
2031345,2031345,17.3,0.921626549,51,0,0.391113293,6.501274245,FALSE
2301011,2301011,18.4,0.555334912,42,1,0.545206101,5.366462865,FALSE
3289740,3289740,20.5,0.211132445,31,0,0.47240386,7.961460044,FALSE
2006047,2006047,17.8,0.732073989,97,0,0.352112071,23.47360122,FALSE
2162120,2162120,20.6,0.201629919,49,0,0.570873743,2.13156679,TRUE
2256004,2256004,23,0.066765941,57,0,0.301691083,2.283971364,FALSE
2275545,2275545,18.1,0.63760979,62,0,0.220779458,32.42774164,FALSE
2339714,2339714,20.4,0.22108281,49,0,0.370989379,20.23443921,FALSE
3586027,3586027,20.3,0.231502122,12,5,0.557447474,30.53818907,TRUE
3673268,3673268,17.2,0.96506147,46,0,0.543501262,32.29296644,FALSE
3699951,3699951,22.4,0.088014652,6,4,0.367839763,6.030738835,FALSE
2480004,2480004,17.2,0.96506147,59,0,0.543643776,32.29290733,FALSE
3768606,3768606,20.1,0.253837029,8,5,0.714109869,11.6798733,FALSE
3752445,3752445,24.183,0.03872175,10,0,0.104142909,7.771395619,FALSE
2469219,2469219,24.2,0.038419789,24,0,0.103970451,7.774085447,FALSE
3761271,3761271,24.4,0.035039264,3,6,0.362341282,14.95651571,FALSE
2137175,2137175,18.3,0.58150704,68,0,0.341100859,16.43149011,FALSE
2162173,2162173,19.3,0.366906138,117,0,0.190284255,5.883903318,TRUE
3297628,3297628,22.6,0.080270317,8,8,0.427043263,24.62010896,FALSE
3471590,3471590,20.6,0.201629919,36,1,0.584606387,3.838233176,TRUE
3612843,3612843,19.5,0.334622375,38,1,0.801589457,19.80769291,FALSE
3761750,3761750,21.6,0.127219879,15,3,0.19446678,5.348048937,FALSE
3763594,3763594,24.2,0.038419789,14,6,0.547556562,4.907623235,FALSE
2482533,2482533,19.7,0.305179233,40,1,0.801606526,19.80744293,FALSE
3553169,3553169,21.4,0.139493823,27,1,0.416604011,8.38378668,TRUE
3773650,3773650,21.494,0.133584164,9,5,0.383885058,10.86837596,FALSE
2159402,2159402,16.1,1.60160338,111,0,0.574763952,7.624759539,FALSE
2162215,2162215,19,0.421264611,47,0,0.436598074,17.33731015,FALSE
2332408,2332408,17.8,0.732073989,77,0,0.568608746,38.19808342,FALSE
3015691,3015691,21.1,0.160160338,33,0,0.443802864,23.74588352,TRUE
2480820,2480820,21.1,0.160160338,35,0,0.443775133,23.74618431,TRUE
2265482,2265482,21,0.167708462,55,0,0.327876,6.172191744,TRUE
2418265,2418265,16.4,1.394938229,28,2,0.304982293,28.26381573,FALSE
3279740,3279740,20.8,0.183888672,16,6,0.575141898,32.96837721,TRUE
3699447,3699447,20.9,0.175612319,10,5,0.303222271,19.28896494,FALSE
3720359,3720359,22.9,0.069912523,32,2,0.495415446,13.34269374,FALSE
3733857,3733857,26.3,0.014606796,8,6,0.244442788,18.27080925,FALSE
3638380,3638380,21.3,0.146067964,17,0,0.594286168,3.06472527,TRUE
2392704,2392704,19,0.421264611,45,0,0.472713196,10.05260718,FALSE
3520762,3520762,20.8,0.183888672,17,1,0.401340468,20.38245577,FALSE
3740667,3740667,26.7,0.012149404,5,7,0.230904411,9.026677422,FALSE
3772846,3772846,26.286,0.014701274,9,5,0.282124397,2.539145968,FALSE
2396794,2396794,17.8,0.732073989,34,0,0.663686103,43.65114507,FALSE
3291224,3291224,21.2,0.152951935,15,1,0.623828926,27.74628323,FALSE
3744153,3744153,20.4,0.22108281,15,6,0.513555048,18.34390871,TRUE
2086450,2086450,18.2,0.608912622,83,1,0.414834493,18.10586392,FALSE
3017307,3017307,18.2,0.608912622,14,0,0.61893631,12.59888357,FALSE
3102729,3102729,22,0.105816886,6,7,0.665943198,8.134333827,TRUE
3648862,3648862,19.8,0.291443905,13,2,0.15560728,16.39876128,FALSE
3338518,3338518,20,0.2658,36,0,0.457660635,11.85568015,FALSE
3719205,3719205,21,0.167708462,25,2,0.349384619,16.41383201,TRUE
3752904,3752904,21.2,0.152951935,12,4,0.507240448,24.07666207,FALSE
2468541,2468541,20.2,0.242412481,38,0,0.457644342,11.85555484,FALSE
3401904,3401904,21,0.167708462,15,1,0.66288876,25.96240642,FALSE
3025767,3025767,21.7,0.121494041,32,1,0.276839382,2.409314764,TRUE
3102712,3102712,22.8,0.073207399,12,1,0.165729887,13.12466028,FALSE
3338369,3338369,20.1,0.253837029,22,0,0.502510506,19.98018581,FALSE
3580964,3580964,26.3,0.014606796,7,4,0.279858491,2.232243382,FALSE
3653469,3653469,20.5,0.211132445,26,2,0.25456412,18.71618544,FALSE
3342249,3342249,25.1,0.025383703,16,6,0.350002123,10.42772347,FALSE
2488490,2488490,21.7,0.121494041,34,1,0.276832343,2.408373826,TRUE
3114028,3114028,20.8,0.183888672,21,7,0.695776678,6.117154569,FALSE
3455137,3455137,20,0.2658,28,2,0.282031093,13.89965503,TRUE
3647024,3647024,21.7,0.121494041,17,6,0.020191388,24.18879792,FALSE
3680249,3680249,20.9,0.175612319,11,4,0.327825566,46.41187821,FALSE
3735686,3735686,24,0.042126461,3,7,0.395462139,16.8859614,FALSE
2422638,2422638,21.2,0.152951935,25,0,0.145130941,18.25518725,FALSE
3404494,3404494,24.2,0.038419789,8,7,0.226697249,19.16027087,FALSE
3599931,3599931,21.8,0.116025908,21,5,0.235154934,13.89665165,FALSE
3605902,3605902,20.1,0.253837029,35,1,0.45314233,9.505352365,FALSE
3751815,3751815,22.8,0.073207399,7,6,0.51390657,6.812692898,FALSE
3014117,3014117,20.3,0.231502122,35,0,0.418194224,19.05159006,TRUE
3764727,3764727,28.8,0.004619075,6,7,0.237907753,0.646735146,FALSE
